Timestamp_Epoch,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N
1772329684.641016,speed_50,speed,50,contact,945,38,38.0000
1772329684.665694,speed_50,speed,50,contact,944,39,39.0000
1772329684.690284,speed_50,speed,50,contact,939,39,39.0000
1772329684.714864,speed_50,speed,50,contact,934,39,39.0000
1772329684.739388,speed_50,speed,50,contact,933,40,40.0000
1772329684.764198,speed_50,speed,50,contact,930,39,39.0000
1772329684.788805,speed_50,speed,50,contact,925,39,39.0000
1772329684.813417,speed_50,speed,50,contact,921,40,40.0000
1772329684.838267,speed_50,speed,50,contact,918,40,40.0000
1772329684.862936,speed_50,speed,50,contact,915,39,39.0000
1772329684.887622,speed_50,speed,50,contact,912,39,39.0000
1772329684.912260,speed_50,speed,50,contact,909,40,40.0000
1772329684.937020,speed_50,speed,50,contact,905,40,40.0000
1772329684.961825,speed_50,speed,50,contact,901,40,40.0000
1772329684.986392,speed_50,speed,50,contact,900,39,39.0000
1772329685.011314,speed_50,speed,50,contact,893,39,39.0000
1772329685.035794,speed_50,speed,50,contact,891,39,39.0000
1772329685.060466,speed_50,speed,50,contact,888,40,40.0000
1772329685.085316,speed_50,speed,50,contact,883,40,40.0000
1772329685.109890,speed_50,speed,50,contact,880,40,40.0000
1772329685.134558,speed_50,speed,50,contact,876,40,40.0000
1772329685.159220,speed_50,speed,50,contact,873,40,40.0000
1772329685.183944,speed_50,speed,50,contact,871,40,40.0000
1772329685.208696,speed_50,speed,50,contact,869,40,40.0000
1772329685.233289,speed_50,speed,50,contact,861,39,39.0000
1772329685.257881,speed_50,speed,50,contact,859,39,39.0000
1772329685.282478,speed_50,speed,50,contact,858,40,40.0000
1772329685.307319,speed_50,speed,50,contact,854,40,40.0000
1772329685.331939,speed_50,speed,50,contact,851,42,42.0000
1772329685.356493,speed_50,speed,50,contact,846,40,40.0000
1772329685.381214,speed_50,speed,50,contact,844,40,40.0000
1772329685.405967,speed_50,speed,50,contact,843,42,42.0000
1772329685.430665,speed_50,speed,50,contact,835,42,42.0000
1772329685.455358,speed_50,speed,50,contact,832,42,42.0000
1772329685.480037,speed_50,speed,50,contact,829,40,40.0000
1772329685.504633,speed_50,speed,50,contact,828,40,40.0000
1772329685.529307,speed_50,speed,50,contact,822,40,40.0000
1772329685.554041,speed_50,speed,50,contact,820,42,42.0000
1772329685.578790,speed_50,speed,50,contact,817,42,42.0000
1772329685.603409,speed_50,speed,50,contact,811,40,40.0000
1772329685.628153,speed_50,speed,50,contact,809,42,42.0000
1772329685.652926,speed_50,speed,50,contact,806,42,42.0000
1772329685.677829,speed_50,speed,50,contact,802,42,42.0000
1772329685.702424,speed_50,speed,50,contact,800,42,42.0000
1772329685.727229,speed_50,speed,50,contact,796,42,42.0000
1772329685.751816,speed_50,speed,50,contact,793,42,42.0000
1772329685.776414,speed_50,speed,50,contact,789,42,42.0000
1772329685.801320,speed_50,speed,50,contact,787,42,42.0000
1772329685.826011,speed_50,speed,50,contact,784,44,44.0000
1772329685.850753,speed_50,speed,50,contact,779,46,46.0000
1772329685.875314,speed_50,speed,50,contact,777,52,52.0000
1772329685.899917,speed_50,speed,50,contact,777,60,60.0000
1772329685.924619,speed_50,speed,50,contact,775,79,79.0000
1772329685.949333,speed_50,speed,50,contact,774,90,90.0000
1772329685.974021,speed_50,speed,50,contact,772,105,105.0000
1772329685.998934,speed_50,speed,50,contact,771,126,126.0000
1772329686.023489,speed_50,speed,50,contact,771,145,145.0000
1772329686.048269,speed_50,speed,50,contact,771,194,194.0000
1772329686.072789,speed_50,speed,50,contact,767,219,219.0000
1772329686.097386,speed_50,speed,50,contact,767,242,242.0000
1772329686.122041,speed_50,speed,50,contact,764,271,271.0000
1772329686.146824,speed_50,speed,50,contact,763,328,328.0000
1772329686.171584,speed_50,speed,50,contact,762,353,353.0000
1772329686.196256,speed_50,speed,50,contact,759,386,386.0000
1772329686.220942,speed_50,speed,50,contact,759,418,418.0000
1772329686.245476,speed_50,speed,50,contact,758,476,476.0000
1772329686.270081,speed_50,speed,50,contact,758,500,500.0000
1772329686.294832,speed_50,speed,50,contact,757,522,522.0000
1772329686.319453,speed_50,speed,50,contact,752,564,564.0000
1772329686.344290,speed_50,speed,50,contact,752,635,635.0000
1772329686.368750,speed_50,speed,50,contact,752,661,661.0000
1772329686.393387,speed_50,speed,50,contact,752,684,684.0000
1772329686.418308,speed_50,speed,50,contact,752,703,703.0000
1772329686.442924,speed_50,speed,50,contact,752,720,720.0000
1772329686.467415,speed_50,speed,50,contact,752,747,747.0000
1772329686.492141,speed_50,speed,50,contact,752,760,760.0000
1772329686.516724,speed_50,speed,50,contact,752,770,770.0000
1772329686.541369,speed_50,speed,50,contact,752,779,779.0000
1772329686.566117,speed_50,speed,50,contact,752,796,796.0000
1772329686.591032,speed_50,speed,50,contact,752,803,803.0000
1772329686.615476,speed_50,speed,50,contact,752,809,809.0000
1772329686.640342,speed_50,speed,50,contact,752,814,814.0000
1772329686.665087,speed_50,speed,50,contact,752,822,822.0000
1772329686.689708,speed_50,speed,50,contact,752,826,826.0000
1772329686.714336,speed_50,speed,50,contact,752,829,829.0000
1772329686.739155,speed_50,speed,50,contact,752,831,831.0000
1772329686.763723,speed_50,speed,50,contact,752,836,836.0000
1772329686.788394,speed_50,speed,50,contact,752,837,837.0000
1772329686.813089,speed_50,speed,50,contact,752,838,838.0000
1772329686.837541,speed_50,speed,50,contact,752,839,839.0000
1772329686.862315,speed_50,speed,50,contact,752,840,840.0000
1772329686.887074,speed_50,speed,50,contact,752,842,842.0000
1772329686.911476,speed_50,speed,50,contact,752,843,843.0000
1772329686.936250,speed_50,speed,50,contact,752,843,843.0000
1772329686.960808,speed_50,speed,50,contact,752,843,843.0000
1772329686.985410,speed_50,speed,50,contact,752,843,843.0000
1772329687.010259,speed_50,speed,50,contact,752,843,843.0000
1772329687.034479,speed_50,speed,50,contact,752,843,843.0000
1772329687.059313,speed_50,speed,50,contact,752,843,843.0000
1772329687.083850,speed_50,speed,50,contact,752,843,843.0000
1772329687.108567,speed_50,speed,50,contact,752,843,843.0000
1772329687.133288,speed_50,speed,50,contact,752,843,843.0000
1772329687.157819,speed_50,speed,50,contact,752,843,843.0000
1772329687.182471,speed_50,speed,50,contact,752,843,843.0000
1772329687.207375,speed_50,speed,50,contact,752,843,843.0000
1772329687.232307,speed_50,speed,50,contact,752,843,843.0000
1772329687.256965,speed_50,speed,50,contact,752,843,843.0000
1772329687.281564,speed_50,speed,50,contact,752,843,843.0000
1772329687.306326,speed_50,speed,50,contact,752,843,843.0000
1772329687.330973,speed_50,speed,50,contact,752,843,843.0000
1772329687.355615,speed_50,speed,50,contact,752,843,843.0000
1772329687.380322,speed_50,speed,50,contact,752,843,843.0000
1772329687.405018,speed_50,speed,50,contact,752,843,843.0000
1772329687.429677,speed_50,speed,50,contact,752,843,843.0000
1772329687.454384,speed_25,speed,1000,open,752,843,843.0000
1772329687.491230,speed_25,speed,1000,open,752,843,843.0000
1772329687.513495,speed_25,speed,1000,open,758,832,832.0000
1772329687.535856,speed_25,speed,1000,open,780,742,742.0000
1772329687.558353,speed_25,speed,1000,open,823,653,653.0000
1772329687.580828,speed_25,speed,1000,open,866,577,577.0000
1772329687.603351,speed_25,speed,1000,open,912,509,509.0000
1772329687.625749,speed_25,speed,1000,open,951,400,400.0000
1772329687.648273,speed_25,speed,1000,open,993,352,352.0000
1772329687.670554,speed_25,speed,1000,open,997,311,311.0000
1772329687.693025,speed_25,speed,1000,open,997,275,275.0000
1772329687.715321,speed_25,speed,1000,open,997,243,243.0000
1772329687.737790,speed_25,speed,1000,open,996,215,215.0000
1772329687.760317,speed_25,speed,1000,open,996,192,192.0000
1772329687.782700,speed_25,speed,1000,open,997,170,170.0000
1772329687.805075,speed_25,speed,1000,open,996,152,152.0000
1772329687.827454,speed_25,speed,1000,open,996,121,121.0000
1772329687.849928,speed_25,speed,1000,open,996,109,109.0000
1772329687.872299,speed_25,speed,1000,open,996,97,97.0000
1772329687.894700,speed_25,speed,1000,open,996,88,88.0000
1772329687.917312,speed_25,speed,1000,open,997,80,80.0000
1772329687.939682,speed_25,speed,1000,open,996,73,73.0000
1772329689.985178,speed_25,speed,25,contact,997,26,26.0000
1772329690.023400,speed_25,speed,25,contact,997,26,26.0000
1772329690.048238,speed_25,speed,25,contact,997,26,26.0000
1772329690.072800,speed_25,speed,25,contact,997,26,26.0000
1772329690.097413,speed_25,speed,25,contact,997,26,26.0000
1772329690.122135,speed_25,speed,25,contact,997,26,26.0000
1772329690.146747,speed_25,speed,25,contact,996,26,26.0000
1772329690.171383,speed_25,speed,25,contact,997,26,26.0000
1772329690.196279,speed_25,speed,25,contact,997,26,26.0000
1772329690.220823,speed_25,speed,25,contact,991,27,27.0000
1772329690.245473,speed_25,speed,25,contact,991,29,29.0000
1772329690.270319,speed_25,speed,25,contact,990,30,30.0000
1772329690.294960,speed_25,speed,25,contact,987,31,31.0000
1772329690.319510,speed_25,speed,25,contact,985,32,32.0000
1772329690.344224,speed_25,speed,25,contact,985,34,34.0000
1772329690.368934,speed_25,speed,25,contact,980,35,35.0000
1772329690.393616,speed_25,speed,25,contact,979,36,36.0000
1772329690.418317,speed_25,speed,25,contact,978,37,37.0000
1772329690.442982,speed_25,speed,25,contact,977,38,38.0000
1772329690.467391,speed_25,speed,25,contact,975,38,38.0000
1772329690.492024,speed_25,speed,25,contact,972,39,39.0000
1772329690.516617,speed_25,speed,25,contact,971,39,39.0000
1772329690.541237,speed_25,speed,25,contact,969,39,39.0000
1772329690.565968,speed_25,speed,25,contact,967,39,39.0000
1772329690.590546,speed_25,speed,25,contact,965,38,38.0000
1772329690.615351,speed_25,speed,25,contact,965,38,38.0000
1772329690.640123,speed_25,speed,25,contact,964,39,39.0000
1772329690.664822,speed_25,speed,25,contact,962,39,39.0000
1772329690.689412,speed_25,speed,25,contact,958,39,39.0000
1772329690.714309,speed_25,speed,25,contact,957,40,40.0000
1772329690.739018,speed_25,speed,25,contact,957,40,40.0000
1772329690.763718,speed_25,speed,25,contact,954,40,40.0000
1772329690.788420,speed_25,speed,25,contact,951,40,40.0000
1772329690.812947,speed_25,speed,25,contact,950,40,40.0000
1772329690.837580,speed_25,speed,25,contact,947,39,39.0000
1772329690.862244,speed_25,speed,25,contact,947,39,39.0000
1772329690.886982,speed_25,speed,25,contact,944,39,39.0000
1772329690.911582,speed_25,speed,25,contact,944,39,39.0000
1772329690.936282,speed_25,speed,25,contact,943,40,40.0000
1772329690.961021,speed_25,speed,25,contact,940,40,40.0000
1772329690.985667,speed_25,speed,25,contact,936,40,40.0000
1772329691.010499,speed_25,speed,25,contact,935,40,40.0000
1772329691.035147,speed_25,speed,25,contact,935,40,40.0000
1772329691.059745,speed_25,speed,25,contact,933,40,40.0000
1772329691.084383,speed_25,speed,25,contact,932,39,39.0000
1772329691.109316,speed_25,speed,25,contact,928,39,39.0000
1772329691.133931,speed_25,speed,25,contact,927,39,39.0000
1772329691.158563,speed_25,speed,25,contact,925,39,39.0000
1772329691.183315,speed_25,speed,25,contact,924,40,40.0000
1772329691.207958,speed_25,speed,25,contact,921,40,40.0000
1772329691.232702,speed_25,speed,25,contact,921,40,40.0000
1772329691.257298,speed_25,speed,25,contact,918,40,40.0000
1772329691.281929,speed_25,speed,25,contact,918,40,40.0000
1772329691.306582,speed_25,speed,25,contact,915,40,40.0000
1772329691.331281,speed_25,speed,25,contact,913,40,40.0000
1772329691.355793,speed_25,speed,25,contact,912,40,40.0000
1772329691.380436,speed_25,speed,25,contact,912,40,40.0000
1772329691.405065,speed_25,speed,25,contact,910,40,40.0000
1772329691.429622,speed_25,speed,25,contact,908,40,40.0000
1772329691.454390,speed_25,speed,25,contact,905,40,40.0000
1772329691.478831,speed_25,speed,25,contact,903,40,40.0000
1772329691.503451,speed_25,speed,25,contact,903,40,40.0000
1772329691.528258,speed_25,speed,25,contact,901,42,42.0000
1772329691.553022,speed_25,speed,25,contact,899,42,42.0000
1772329691.577821,speed_25,speed,25,contact,896,40,40.0000
1772329691.602371,speed_25,speed,25,contact,896,40,40.0000
1772329691.627236,speed_25,speed,25,contact,893,40,40.0000
1772329691.651801,speed_25,speed,25,contact,891,40,40.0000
1772329691.676325,speed_25,speed,25,contact,891,42,42.0000
1772329691.701131,speed_25,speed,25,contact,888,42,42.0000
1772329691.725727,speed_25,speed,25,contact,886,42,42.0000
1772329691.750373,speed_25,speed,25,contact,883,42,42.0000
1772329691.775131,speed_25,speed,25,contact,883,42,42.0000
1772329691.799851,speed_25,speed,25,contact,883,42,42.0000
1772329691.824318,speed_25,speed,25,contact,882,40,40.0000
1772329691.848969,speed_25,speed,25,contact,878,40,40.0000
1772329691.873623,speed_25,speed,25,contact,876,40,40.0000
1772329691.898305,speed_25,speed,25,contact,875,40,40.0000
1772329691.922849,speed_25,speed,25,contact,875,40,40.0000
1772329691.947379,speed_25,speed,25,contact,871,40,40.0000
1772329691.972062,speed_25,speed,25,contact,871,40,40.0000
1772329691.996967,speed_25,speed,25,contact,869,40,40.0000
1772329692.021372,speed_25,speed,25,contact,868,42,42.0000
1772329692.046174,speed_25,speed,25,contact,863,40,40.0000
1772329692.070822,speed_25,speed,25,contact,863,40,40.0000
1772329692.095384,speed_25,speed,25,contact,862,40,40.0000
1772329692.120160,speed_25,speed,25,contact,859,40,40.0000
1772329692.144729,speed_25,speed,25,contact,858,40,40.0000
1772329692.169400,speed_25,speed,25,contact,856,42,42.0000
1772329692.194175,speed_25,speed,25,contact,856,42,42.0000
1772329692.218889,speed_25,speed,25,contact,853,42,42.0000
1772329692.243461,speed_25,speed,25,contact,853,42,42.0000
1772329692.268287,speed_25,speed,25,contact,851,43,43.0000
1772329692.293143,speed_25,speed,25,contact,847,42,42.0000
1772329692.317689,speed_25,speed,25,contact,847,42,42.0000
1772329692.342314,speed_25,speed,25,contact,847,42,42.0000
1772329692.367030,speed_25,speed,25,contact,843,42,42.0000
1772329692.391759,speed_25,speed,25,contact,843,42,42.0000
1772329692.416538,speed_25,speed,25,contact,841,42,42.0000
1772329692.441310,speed_25,speed,25,contact,838,42,42.0000
1772329692.465760,speed_25,speed,25,contact,836,42,42.0000
1772329692.490448,speed_25,speed,25,contact,835,42,42.0000
1772329692.515197,speed_25,speed,25,contact,835,42,42.0000
1772329692.539825,speed_25,speed,25,contact,831,42,42.0000
1772329692.564447,speed_25,speed,25,contact,830,40,40.0000
1772329692.589348,speed_25,speed,25,contact,829,42,42.0000
1772329692.613821,speed_25,speed,25,contact,827,42,42.0000
1772329692.638463,speed_25,speed,25,contact,826,42,42.0000
1772329692.663227,speed_25,speed,25,contact,824,42,42.0000
1772329692.688015,speed_25,speed,25,contact,822,42,42.0000
1772329692.712743,speed_25,speed,25,contact,821,43,43.0000
1772329692.737362,speed_25,speed,25,contact,820,43,43.0000
1772329692.762050,speed_25,speed,25,contact,816,43,43.0000
1772329692.786805,speed_25,speed,25,contact,814,43,43.0000
1772329692.811470,speed_25,speed,25,contact,814,43,43.0000
1772329692.836217,speed_25,speed,25,contact,811,42,42.0000
1772329692.860976,speed_25,speed,25,contact,811,42,42.0000
1772329692.885529,speed_25,speed,25,contact,809,43,43.0000
1772329692.910341,speed_25,speed,25,contact,807,43,43.0000
1772329692.935173,speed_25,speed,25,contact,805,43,43.0000
1772329692.959824,speed_25,speed,25,contact,804,43,43.0000
1772329692.984495,speed_25,speed,25,contact,802,43,43.0000
1772329693.009164,speed_25,speed,25,contact,800,43,43.0000
1772329693.033769,speed_25,speed,25,contact,797,43,43.0000
1772329693.058378,speed_25,speed,25,contact,797,43,43.0000
1772329693.083189,speed_25,speed,25,contact,796,43,43.0000
1772329693.107772,speed_25,speed,25,contact,793,43,43.0000
1772329693.132434,speed_25,speed,25,contact,792,43,43.0000
1772329693.157175,speed_25,speed,25,contact,791,43,43.0000
1772329693.181952,speed_25,speed,25,contact,789,43,43.0000
1772329693.206419,speed_25,speed,25,contact,787,43,43.0000
1772329693.231147,speed_25,speed,25,contact,785,43,43.0000
1772329693.255841,speed_25,speed,25,contact,784,44,44.0000
1772329693.280432,speed_25,speed,25,contact,782,44,44.0000
1772329693.305149,speed_25,speed,25,contact,781,47,47.0000
1772329693.329700,speed_25,speed,25,contact,780,50,50.0000
1772329693.354454,speed_25,speed,25,contact,778,52,52.0000
1772329693.379059,speed_25,speed,25,contact,777,56,56.0000
1772329693.403474,speed_25,speed,25,contact,777,68,68.0000
1772329693.428191,speed_25,speed,25,contact,776,76,76.0000
1772329693.452828,speed_25,speed,25,contact,775,82,82.0000
1772329693.477603,speed_25,speed,25,contact,774,89,89.0000
1772329693.502218,speed_25,speed,25,contact,774,104,104.0000
1772329693.526695,speed_25,speed,25,contact,774,112,112.0000
1772329693.551411,speed_25,speed,25,contact,772,122,122.0000
1772329693.576267,speed_25,speed,25,contact,771,137,137.0000
1772329693.600711,speed_25,speed,25,contact,771,164,164.0000
1772329693.625317,speed_25,speed,25,contact,771,178,178.0000
1772329693.649717,speed_25,speed,25,contact,771,193,193.0000
1772329693.674316,speed_25,speed,25,contact,770,211,211.0000
1772329693.698829,speed_25,speed,25,contact,769,230,230.0000
1772329693.723408,speed_25,speed,25,contact,769,262,262.0000
1772329693.748312,speed_25,speed,25,contact,767,280,280.0000
1772329693.772823,speed_25,speed,25,contact,767,297,297.0000
1772329693.797502,speed_25,speed,25,contact,767,312,312.0000
1772329693.822139,speed_25,speed,25,contact,767,343,343.0000
1772329693.846718,speed_25,speed,25,contact,762,363,363.0000
1772329693.871310,speed_25,speed,25,contact,762,382,382.0000
1772329693.896010,speed_25,speed,25,contact,762,400,400.0000
1772329693.920478,speed_25,speed,25,contact,763,429,429.0000
1772329693.945303,speed_25,speed,25,contact,762,440,440.0000
1772329693.970022,speed_25,speed,25,contact,759,461,461.0000
1772329693.994474,speed_25,speed,25,contact,759,487,487.0000
1772329694.019307,speed_25,speed,25,contact,758,509,509.0000
1772329694.043991,speed_25,speed,25,contact,759,544,544.0000
1772329694.068481,speed_25,speed,25,contact,761,550,550.0000
1772329694.093308,speed_25,speed,25,contact,761,546,546.0000
1772329694.118124,speed_25,speed,25,contact,761,543,543.0000
1772329694.142561,speed_25,speed,25,contact,761,537,537.0000
1772329694.167307,speed_25,speed,25,contact,761,535,535.0000
1772329694.191871,speed_25,speed,25,contact,761,532,532.0000
1772329694.216586,speed_25,speed,25,contact,761,531,531.0000
1772329694.241314,speed_25,speed,25,contact,761,529,529.0000
1772329694.265751,speed_25,speed,25,contact,761,528,528.0000
1772329694.290312,speed_25,speed,25,contact,761,527,527.0000
1772329694.314992,speed_25,speed,25,contact,761,526,526.0000
1772329694.339486,speed_25,speed,25,contact,761,525,525.0000
1772329694.364284,speed_25,speed,25,contact,761,525,525.0000
1772329694.389000,speed_25,speed,25,contact,761,523,523.0000
1772329694.413610,speed_25,speed,25,contact,761,523,523.0000
1772329694.438302,speed_25,speed,25,contact,761,523,523.0000
1772329694.463003,speed_25,speed,25,contact,761,523,523.0000
1772329694.487803,speed_25,speed,25,contact,761,523,523.0000
1772329694.512418,speed_25,speed,25,contact,761,523,523.0000
1772329694.537242,speed_25,speed,25,contact,761,523,523.0000
1772329694.561808,speed_25,speed,25,contact,761,523,523.0000
1772329694.586427,hybrid,hybrid,1000,open,761,523,523.0000
1772329694.611062,hybrid,hybrid,1000,open,761,523,523.0000
1772329694.635572,hybrid,hybrid,1000,open,761,523,523.0000
1772329694.658075,hybrid,hybrid,1000,open,774,509,509.0000
1772329694.680470,hybrid,hybrid,1000,open,797,450,450.0000
1772329694.703053,hybrid,hybrid,1000,open,841,354,354.0000
1772329694.725520,hybrid,hybrid,1000,open,887,314,314.0000
1772329694.748123,hybrid,hybrid,1000,open,972,280,280.0000
1772329694.770501,hybrid,hybrid,1000,open,996,250,250.0000
1772329694.793122,hybrid,hybrid,1000,open,996,221,221.0000
1772329694.815608,hybrid,hybrid,1000,open,996,196,196.0000
1772329694.837980,hybrid,hybrid,1000,open,996,175,175.0000
1772329694.860420,hybrid,hybrid,1000,open,996,155,155.0000
1772329694.882893,hybrid,hybrid,1000,open,996,123,123.0000
1772329694.905358,hybrid,hybrid,1000,open,996,111,111.0000
1772329694.927828,hybrid,hybrid,1000,open,996,100,100.0000
1772329694.950308,hybrid,hybrid,1000,open,996,89,89.0000
1772329694.972796,hybrid,hybrid,1000,open,996,80,80.0000
1772329694.995308,hybrid,hybrid,1000,open,996,72,72.0000
1772329695.017695,hybrid,hybrid,1000,open,996,65,65.0000
1772329695.040118,hybrid,hybrid,1000,open,996,60,60.0000
1772329695.062603,hybrid,hybrid,1000,open,996,51,51.0000
1772329695.085112,hybrid,hybrid,1000,open,996,47,47.0000
1772329697.110039,hybrid,hybrid,1000,approach,996,26,26.0000
1772329697.132403,hybrid,hybrid,1000,approach,996,26,26.0000
1772329697.157081,hybrid,hybrid,1000,approach,996,26,26.0000
1772329697.179472,hybrid,hybrid,1000,approach,996,26,26.0000
1772329697.202043,hybrid,hybrid,1000,approach,910,25,25.0000
1772329697.228233,hybrid,hybrid,1000,approach,871,25,25.0000
1772329697.254293,hybrid,hybrid,1000,approach,826,23,23.0000
1772329697.280824,hybrid,hybrid,1000,approach,787,27,27.0000
1772329698.321005,hybrid,hybrid,25,contact,781,51,51.0000
1772329698.359313,hybrid,hybrid,25,contact,781,51,51.0000
1772329698.384087,hybrid,hybrid,25,contact,781,51,51.0000
1772329698.408680,hybrid,hybrid,25,contact,781,51,51.0000
1772329698.433313,hybrid,hybrid,25,contact,781,51,51.0000
1772329698.458049,hybrid,hybrid,25,contact,781,51,51.0000
1772329698.482823,hybrid,hybrid,25,contact,781,51,51.0000
1772329698.507583,hybrid,hybrid,25,contact,781,51,51.0000
1772329698.532335,hybrid,hybrid,25,contact,781,51,51.0000
1772329698.556909,hybrid,hybrid,25,contact,780,52,52.0000
1772329698.581476,hybrid,hybrid,25,contact,779,57,57.0000
1772329698.606345,hybrid,hybrid,25,contact,777,63,63.0000
1772329698.630964,hybrid,hybrid,25,contact,777,69,69.0000
1772329698.655838,hybrid,hybrid,25,contact,775,76,76.0000
1772329698.680391,hybrid,hybrid,25,contact,774,92,92.0000
1772329698.705270,hybrid,hybrid,25,contact,774,100,100.0000
1772329698.729953,hybrid,hybrid,25,contact,774,107,107.0000
1772329698.754587,hybrid,hybrid,25,contact,772,120,120.0000
1772329698.779175,hybrid,hybrid,25,contact,772,151,151.0000
1772329698.803830,hybrid,hybrid,25,contact,771,164,164.0000
1772329698.828476,hybrid,hybrid,25,contact,772,177,177.0000
1772329698.853313,hybrid,hybrid,25,contact,771,188,188.0000
1772329698.877973,hybrid,hybrid,25,contact,769,231,231.0000
1772329698.902563,hybrid,hybrid,25,contact,768,251,251.0000
1772329698.927309,hybrid,hybrid,25,contact,767,268,268.0000
1772329698.952085,hybrid,hybrid,25,contact,768,282,282.0000
1772329698.976587,hybrid,hybrid,25,contact,767,296,296.0000
1772329699.001313,hybrid,hybrid,25,contact,764,336,336.0000
1772329699.026014,hybrid,hybrid,25,contact,762,359,359.0000
1772329699.050678,hybrid,hybrid,25,contact,762,378,378.0000
1772329699.075309,hybrid,hybrid,25,contact,762,395,395.0000
1772329699.099941,hybrid,hybrid,25,contact,763,426,426.0000
1772329699.124387,hybrid,hybrid,25,contact,761,445,445.0000
1772329699.149092,hybrid,hybrid,25,contact,758,473,473.0000
1772329699.173756,hybrid,hybrid,25,contact,758,498,498.0000
1772329699.198474,hybrid,hybrid,25,contact,758,538,538.0000
1772329699.223182,hybrid,hybrid,25,contact,758,554,554.0000
1772329699.247953,hybrid,hybrid,25,contact,758,565,565.0000
1772329699.272551,hybrid,hybrid,25,contact,758,575,575.0000
1772329699.297314,hybrid,hybrid,25,contact,758,582,582.0000
1772329699.322000,hybrid,hybrid,25,contact,758,597,597.0000
1772329699.346657,hybrid,hybrid,25,contact,758,603,603.0000
1772329699.371309,hybrid,hybrid,25,contact,758,609,609.0000
1772329699.396038,hybrid,hybrid,25,contact,758,613,613.0000
1772329699.420806,hybrid,hybrid,25,contact,758,620,620.0000
1772329699.445569,hybrid,hybrid,25,contact,758,623,623.0000
1772329699.470317,hybrid,hybrid,25,contact,758,626,626.0000
1772329699.494941,hybrid,hybrid,25,contact,758,628,628.0000
1772329699.519496,hybrid,hybrid,25,contact,758,632,632.0000
1772329699.544307,hybrid,hybrid,25,contact,758,634,634.0000
1772329699.568831,hybrid,hybrid,25,contact,758,635,635.0000
1772329699.593603,hybrid,hybrid,25,contact,758,636,636.0000
1772329699.618316,hybrid,hybrid,25,contact,758,638,638.0000
1772329699.642989,hybrid,hybrid,25,contact,758,638,638.0000
1772329699.667667,hybrid,hybrid,25,contact,758,638,638.0000
1772329699.692308,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.717106,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.741509,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.766407,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.791098,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.815854,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.840519,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.865272,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.889750,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.914496,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.939341,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.964117,hybrid,hybrid,25,contact,758,639,639.0000
1772329699.988649,hybrid,hybrid,25,contact,758,639,639.0000
1772329700.013385,hybrid,hybrid,25,contact,758,639,639.0000
1772329700.038177,hybrid,hybrid,25,contact,758,639,639.0000
1772329700.062766,hybrid,hybrid,25,contact,758,639,639.0000
1772329700.087390,hybrid,hybrid,25,contact,758,639,639.0000
1772329700.112244,hybrid,hybrid,25,contact,758,639,639.0000
1772329700.136815,hybrid,hybrid,25,contact,758,639,639.0000
